,Non-401k Financial Assets,Net Financial Assets,Total Wealth,Age,Income,Family Size,Education,Has Defined Benefit Pension,Is Married,Is Two Earner Household,Eligible for 401K,Has 401K,Has IRA,Owns Home
1783,20100.0,45900.0,291900.0,64.0,38124.0,2.0,11.0,N,Y,N,N,N,Y,Y
1784,8000.0,6000.0,215461.0,39.0,21945.0,1.0,16.0,N,N,N,N,N,N,Y
1785,51600.0,73000.0,213000.0,48.0,66450.0,2.0,12.0,Y,Y,Y,N,N,Y,Y
1786,21299.0,13409.0,103409.0,35.0,35283.0,5.0,12.0,N,Y,N,N,N,N,Y
1787,500.0,500.0,1833.0,41.0,16200.0,1.0,12.0,N,N,N,N,N,N,N
1788,469.0,-2736.0,2264.0,30.0,39957.0,4.0,16.0,N,Y,N,N,N,N,N
1789,35300.0,20300.0,58600.0,50.0,46632.0,2.0,12.0,N,Y,N,N,N,N,Y
1790,0.0,-29050.0,-28550.0,48.0,16560.0,2.0,18.0,N,N,N,N,N,N,N
1791,1999.0,1999.0,7741.0,30.0,24600.0,1.0,7.0,N,N,N,N,N,N,N
1792,0.0,0.0,87150.0,38.0,15300.0,1.0,17.0,N,N,N,N,N,N,Y
1793,0.0,0.0,12500.0,31.0,20565.0,3.0,15.0,N,N,N,N,N,N,Y
1794,3446.0,3446.0,3946.0,47.0,30720.0,2.0,15.0,N,N,N,N,N,N,N
1795,0.0,0.0,10000.0,30.0,17481.0,5.0,6.0,N,Y,Y,N,N,N,Y
1796,6550.0,8250.0,67750.0,62.0,39648.0,2.0,17.0,N,Y,Y,N,N,Y,Y
1797,3050.0,-21950.0,507725.0,33.0,24711.0,1.0,16.0,N,N,N,N,N,N,Y
1798,24500.0,22000.0,63000.0,41.0,35061.0,3.0,12.0,N,Y,Y,N,N,N,N
1799,4100.0,920.0,105170.0,45.0,30240.0,3.0,14.0,N,N,N,N,N,N,Y
1800,0.0,0.0,0.0,31.0,7962.0,2.0,12.0,N,N,N,N,N,N,N
1801,22799.0,35699.0,92442.0,55.0,21390.0,2.0,18.0,N,N,N,N,N,Y,Y
1802,27.0,-7773.0,-4852.0,47.0,10590.0,3.0,12.0,N,N,N,N,N,N,Y
1803,0.0,-720.0,3280.0,33.0,6090.0,4.0,12.0,N,Y,Y,N,N,N,N
1804,10499.0,1594.0,1594.0,30.0,57585.0,3.0,18.0,N,Y,Y,N,N,N,N
1805,7999.0,7799.0,7799.0,25.0,46506.0,2.0,14.0,N,Y,Y,N,N,N,N
1806,1015.0,15.0,2758.0,42.0,13851.0,4.0,8.0,Y,N,N,N,N,N,N
1807,12499.0,4499.0,4999.0,37.0,39000.0,2.0,12.0,N,N,N,N,N,N,Y
1808,1800.0,1600.0,25600.0,40.0,34680.0,5.0,15.0,N,Y,Y,N,N,N,Y
1809,1499.0,-11601.0,-11101.0,33.0,16590.0,5.0,12.0,N,Y,Y,N,N,N,N
1810,3805.0,-2195.0,11805.0,31.0,69936.0,4.0,16.0,N,Y,Y,N,N,N,Y
1811,0.0,0.0,0.0,32.0,12720.0,3.0,8.0,N,Y,N,N,N,N,N
1812,4999.0,999.0,61999.0,31.0,55200.0,3.0,16.0,N,Y,Y,N,N,N,Y
1813,0.0,-900.0,-900.0,30.0,27930.0,3.0,6.0,N,Y,Y,N,N,N,N
1814,2898.0,98.0,150098.0,37.0,39468.0,3.0,12.0,N,Y,Y,N,N,N,Y
1815,12898.0,12898.0,212898.0,41.0,84495.0,6.0,18.0,Y,Y,Y,N,N,N,Y
1816,22.0,-843.0,157.0,32.0,12207.0,1.0,12.0,N,N,N,N,N,N,N
1817,200.0,-800.0,27200.0,42.0,15384.0,7.0,13.0,N,Y,Y,N,N,N,Y
1818,60.0,-540.0,10345.0,31.0,27036.0,4.0,12.0,N,Y,N,N,N,N,Y
1819,21000.0,25000.0,88000.0,40.0,70650.0,4.0,15.0,Y,Y,Y,N,N,Y,Y
1820,1000.0,-4500.0,350.0,28.0,45360.0,1.0,18.0,N,N,N,N,N,N,N
1821,3270.0,1770.0,3295.0,27.0,29661.0,1.0,16.0,N,N,N,N,N,Y,N
1822,0.0,0.0,0.0,33.0,6900.0,2.0,10.0,N,N,N,N,N,N,N
1823,0.0,-9400.0,-8900.0,31.0,19200.0,3.0,12.0,N,N,N,N,N,N,N
1824,1000.0,-3000.0,-3000.0,58.0,36975.0,4.0,12.0,N,Y,Y,N,N,N,N
1825,0.0,-500.0,2850.0,29.0,62520.0,2.0,16.0,N,Y,N,N,N,N,N
1826,9997.0,8897.0,96897.0,36.0,44400.0,5.0,13.0,N,Y,Y,N,N,Y,Y
1827,15499.0,28499.0,33741.0,61.0,25992.0,4.0,16.0,N,N,N,N,N,Y,Y
1828,100.0,-8000.0,-2500.0,39.0,36984.0,1.0,18.0,Y,N,N,N,N,Y,Y
1829,10.0,-1490.0,3510.0,26.0,11460.0,4.0,9.0,N,Y,Y,N,N,N,N
1830,60500.0,97500.0,726650.0,41.0,57657.0,3.0,3.0,N,Y,N,N,N,Y,Y
1831,1500.0,-500.0,2233.0,32.0,30669.0,1.0,13.0,N,N,N,N,N,Y,N
1832,83000.0,93800.0,410000.0,54.0,75876.0,2.0,14.0,N,Y,Y,N,N,Y,Y
1833,15000.0,64653.0,68753.0,42.0,51492.0,1.0,17.0,N,N,N,N,N,Y,N
1834,5.0,-3495.0,3505.0,29.0,44472.0,4.0,12.0,Y,Y,Y,N,N,N,Y
1835,0.0,0.0,1000.0,52.0,20574.0,1.0,9.0,N,N,N,N,N,N,N
1836,20650.0,40450.0,340950.0,31.0,33948.0,1.0,16.0,Y,N,N,N,N,Y,N
1837,240.0,-14160.0,24439.0,31.0,16560.0,2.0,12.0,N,Y,Y,N,N,N,N
1838,7125.0,6325.0,55325.0,35.0,32265.0,4.0,12.0,N,Y,Y,N,N,N,Y
1839,180.0,180.0,780.0,44.0,26415.0,2.0,14.0,N,N,N,N,N,N,N
1840,1499.0,199.0,19199.0,42.0,32130.0,4.0,17.0,Y,Y,Y,N,N,N,Y
1841,0.0,0.0,0.0,30.0,16608.0,2.0,12.0,N,N,N,N,N,N,N
1842,20949.0,20949.0,42449.0,26.0,27975.0,3.0,12.0,N,Y,N,N,N,N,Y
1843,45.0,-6355.0,-3413.0,25.0,35700.0,1.0,16.0,N,N,N,N,N,N,N
1844,0.0,-15000.0,-4321.0,26.0,97998.0,1.0,18.0,N,N,N,N,N,N,N
1845,0.0,0.0,1800.0,33.0,19347.0,3.0,13.0,N,Y,Y,N,N,N,N
1846,0.0,-1500.0,-1500.0,42.0,28800.0,4.0,12.0,N,Y,N,N,N,N,Y
1847,35000.0,35000.0,57596.0,27.0,38874.0,1.0,17.0,Y,N,N,N,N,N,N
1848,900.0,-2400.0,12975.0,39.0,26925.0,5.0,12.0,N,Y,N,N,N,N,N
1849,1350.0,1350.0,1350.0,38.0,55350.0,4.0,16.0,N,Y,Y,N,N,N,N
1850,10000.0,9300.0,13625.0,28.0,36300.0,1.0,16.0,N,N,N,N,N,N,N
1851,700.0,400.0,35075.0,41.0,25272.0,3.0,12.0,N,N,N,N,N,N,Y
1852,5000.0,4700.0,4700.0,33.0,41637.0,2.0,12.0,N,Y,Y,N,N,N,N
1853,0.0,0.0,0.0,42.0,7668.0,3.0,6.0,N,Y,N,N,N,N,N
1854,1085.0,-6415.0,24585.0,31.0,52350.0,4.0,14.0,Y,Y,Y,N,N,N,N
1855,2500.0,500.0,30350.0,46.0,36120.0,1.0,14.0,N,N,N,N,N,Y,Y
1856,699.0,699.0,70699.0,59.0,19203.0,2.0,12.0,N,Y,N,N,N,N,Y
1857,0.0,0.0,1500.0,58.0,17448.0,1.0,8.0,Y,N,N,N,N,N,N
1858,28020.0,28020.0,33562.0,34.0,12144.0,1.0,14.0,N,N,N,N,N,N,N
1859,0.0,0.0,500.0,31.0,17901.0,3.0,9.0,N,N,N,N,N,N,N
1860,500.0,500.0,3000.0,32.0,25338.0,5.0,13.0,N,Y,Y,N,N,N,N
1861,0.0,0.0,8000.0,29.0,29355.0,5.0,12.0,N,Y,Y,N,N,N,N
1862,6600.0,17396.0,77396.0,61.0,33090.0,2.0,12.0,N,Y,N,N,N,Y,Y
1863,154.0,154.0,4154.0,25.0,28728.0,4.0,9.0,N,Y,Y,N,N,N,N
1864,10999.0,10999.0,13499.0,25.0,36600.0,1.0,16.0,N,N,N,N,N,N,N
1865,6500.0,-5500.0,-1834.0,28.0,27546.0,1.0,16.0,N,N,N,N,N,N,N
1866,650.0,-3650.0,-300.0,50.0,12240.0,2.0,12.0,N,N,N,N,N,N,N
1867,0.0,0.0,0.0,48.0,7200.0,3.0,12.0,N,Y,N,N,N,N,N
1868,1400.0,600.0,6100.0,47.0,13800.0,1.0,12.0,N,N,N,N,N,N,N
1869,1227.0,652.0,16772.0,31.0,32295.0,4.0,13.0,N,Y,Y,N,N,N,Y
1870,5300.0,2300.0,15300.0,37.0,47772.0,3.0,12.0,N,Y,Y,N,N,N,Y
1871,3600.0,5100.0,5100.0,30.0,29616.0,3.0,16.0,N,Y,Y,N,N,Y,N
1872,2686.0,86.0,33886.0,36.0,32073.0,4.0,12.0,N,Y,Y,N,N,N,N
1873,0.0,0.0,0.0,39.0,20148.0,2.0,12.0,N,N,N,N,N,N,N
1874,65.0,-453.0,1855.0,33.0,15000.0,7.0,12.0,N,Y,N,N,N,N,Y
1875,1548.0,1348.0,58101.0,56.0,82977.0,2.0,17.0,Y,Y,Y,N,N,N,Y
1876,825.0,-975.0,23325.0,34.0,19362.0,5.0,12.0,N,Y,N,N,N,N,Y
1877,400.0,400.0,400.0,33.0,12264.0,5.0,6.0,N,Y,N,N,N,N,N
1878,0.0,0.0,0.0,30.0,10200.0,1.0,12.0,N,N,N,N,N,N,N
1879,77084.0,88868.0,158786.0,61.0,59940.0,2.0,10.0,N,Y,N,N,N,Y,Y
1880,90.0,-30910.0,-23910.0,29.0,24384.0,2.0,16.0,N,Y,Y,N,N,N,N
1881,200.0,-2800.0,22580.0,38.0,20058.0,3.0,12.0,Y,N,N,N,N,N,Y
1882,500.0,-9500.0,-6800.0,27.0,28800.0,1.0,12.0,N,N,N,N,N,N,N
1883,10199.0,6435.0,10860.0,44.0,46740.0,1.0,18.0,Y,N,N,N,N,N,N
1884,600.0,200.0,200.0,31.0,16560.0,1.0,13.0,N,N,N,N,N,N,N
1885,0.0,0.0,0.0,58.0,8607.0,2.0,10.0,N,N,N,N,N,N,N
1886,100550.0,99350.0,169350.0,62.0,26880.0,3.0,12.0,N,Y,N,N,N,N,Y
1887,200.0,-1800.0,31200.0,33.0,49428.0,4.0,16.0,N,Y,Y,N,N,N,Y
1888,0.0,0.0,18275.0,39.0,4872.0,2.0,18.0,N,N,N,N,N,N,Y
1889,0.0,-3000.0,4884.0,42.0,13203.0,1.0,13.0,N,N,N,N,N,N,Y
1890,371.0,371.0,371.0,43.0,20697.0,4.0,12.0,N,Y,Y,N,N,N,N
1891,18500.0,11500.0,18000.0,26.0,37350.0,1.0,16.0,Y,N,N,N,N,N,Y
1892,0.0,0.0,3350.0,64.0,7674.0,1.0,2.0,N,N,N,N,N,N,N
1893,350.0,350.0,23700.0,29.0,17340.0,1.0,12.0,N,N,N,N,N,N,Y
1894,47000.0,47000.0,347000.0,56.0,91692.0,2.0,12.0,N,Y,Y,N,N,N,Y
1895,70010.0,70010.0,225010.0,61.0,121722.0,2.0,16.0,N,Y,N,N,N,N,Y
1896,1000.0,4950.0,35450.0,43.0,54723.0,3.0,16.0,Y,Y,Y,N,N,Y,Y
1897,499.0,499.0,999.0,30.0,15330.0,2.0,15.0,N,N,N,N,N,N,N
1898,100.0,-4900.0,3175.0,48.0,12513.0,1.0,16.0,N,N,N,N,N,N,N
1899,1200.0,-1100.0,129900.0,54.0,18288.0,2.0,9.0,N,N,N,N,N,N,Y
1900,10190.0,12940.0,25440.0,36.0,24048.0,1.0,16.0,N,N,N,N,N,Y,Y
1901,2499.0,-2801.0,2199.0,53.0,40926.0,3.0,12.0,N,Y,Y,N,N,N,Y
1902,499.0,199.0,1474.0,35.0,33012.0,3.0,14.0,N,N,N,N,N,N,N
1903,84005.0,89410.0,166206.0,51.0,65865.0,2.0,12.0,N,Y,Y,N,N,Y,Y
1904,900.0,900.0,20566.0,64.0,12642.0,2.0,10.0,N,N,N,N,N,N,Y
1905,1300.0,1000.0,1000.0,61.0,35100.0,5.0,12.0,N,N,N,N,N,N,N
1906,400.0,-10500.0,-10500.0,32.0,67422.0,4.0,12.0,N,Y,Y,N,N,N,N
1907,669.0,-2881.0,-281.0,29.0,25899.0,1.0,18.0,N,N,N,N,N,N,Y
1908,65000.0,71000.0,122050.0,47.0,35334.0,1.0,12.0,N,N,N,N,N,Y,Y
1909,400.0,-3400.0,8933.0,27.0,21900.0,1.0,14.0,N,N,N,N,N,N,N
1910,19750.0,19650.0,19650.0,61.0,17253.0,1.0,12.0,Y,N,N,N,N,N,N
1911,50025.0,50025.0,50025.0,29.0,64560.0,2.0,16.0,Y,Y,Y,N,N,N,N
1912,8710.0,8460.0,30735.0,26.0,24300.0,1.0,12.0,N,N,N,N,N,N,Y
1913,5.0,5.0,505.0,31.0,10200.0,1.0,12.0,N,N,N,N,N,N,N
1914,0.0,0.0,1500.0,35.0,11844.0,2.0,11.0,N,N,N,N,N,N,N
1915,200.0,-1450.0,24550.0,63.0,31209.0,5.0,12.0,N,Y,N,N,N,N,Y
1916,433.0,-1822.0,4878.0,30.0,35550.0,4.0,12.0,N,Y,N,N,N,N,Y
1917,58121.0,58121.0,167192.0,51.0,136914.0,2.0,12.0,Y,Y,Y,N,N,N,Y
1918,7499.0,9499.0,74999.0,50.0,41775.0,1.0,12.0,Y,N,N,N,N,Y,Y
1919,200.0,200.0,5700.0,32.0,30186.0,2.0,12.0,N,Y,Y,N,N,N,Y
1920,16849.0,12079.0,24879.0,44.0,21411.0,2.0,12.0,N,Y,Y,N,N,N,Y
1921,1000.0,300.0,14800.0,62.0,26808.0,2.0,17.0,N,Y,N,N,N,N,Y
1922,220.0,-6380.0,18620.0,40.0,50817.0,5.0,12.0,N,Y,Y,N,N,N,Y
1923,8599.0,6999.0,61849.0,40.0,916.0,1.0,12.0,N,N,N,N,N,N,Y
1924,0.0,0.0,7350.0,34.0,44625.0,1.0,12.0,N,N,N,N,N,N,N
1925,154.0,754.0,2254.0,35.0,22443.0,5.0,12.0,N,Y,N,N,N,Y,Y
1926,7249.0,3049.0,204774.0,37.0,48705.0,3.0,18.0,N,N,N,N,N,N,Y
1927,35000.0,55000.0,127000.0,63.0,55500.0,2.0,15.0,N,Y,N,N,N,Y,Y
1928,1749.0,1749.0,63749.0,27.0,10941.0,1.0,12.0,N,N,N,N,N,N,Y
1929,300.0,300.0,300.0,34.0,14304.0,1.0,12.0,Y,N,N,N,N,N,N
1930,30.0,-62.0,-62.0,31.0,9096.0,2.0,12.0,N,N,N,N,N,N,N
1931,500.0,-8700.0,17300.0,31.0,40473.0,4.0,12.0,N,Y,Y,N,N,N,Y
1932,0.0,0.0,5242.0,49.0,13950.0,6.0,13.0,N,N,N,N,N,N,N
1933,0.0,0.0,0.0,41.0,18306.0,2.0,13.0,Y,N,N,N,N,N,N
1934,300.0,-4300.0,158700.0,53.0,12882.0,2.0,12.0,N,N,N,N,N,N,Y
1935,964.0,-136.0,4864.0,38.0,20820.0,5.0,16.0,N,Y,N,N,N,N,N
1936,9150.0,4150.0,32850.0,47.0,17010.0,3.0,10.0,N,Y,N,N,N,N,Y
1937,1360.0,7360.0,182360.0,42.0,30417.0,4.0,16.0,N,Y,Y,N,N,Y,Y
1938,12599.0,12599.0,65599.0,43.0,33366.0,1.0,12.0,Y,N,N,N,N,N,Y
1939,36.0,36.0,1536.0,32.0,14997.0,12.0,12.0,N,Y,N,N,N,N,N
1940,224098.0,226048.0,1009673.0,51.0,63225.0,3.0,16.0,N,N,N,N,N,Y,Y
1941,100.0,100.0,10100.0,26.0,15906.0,4.0,12.0,N,N,N,N,N,N,Y
1942,0.0,-14000.0,-14000.0,35.0,33120.0,4.0,10.0,N,Y,Y,N,N,N,N
1943,1050.0,950.0,38950.0,54.0,20172.0,2.0,17.0,N,Y,N,N,N,N,Y
1944,3630.0,3630.0,7230.0,34.0,34323.0,2.0,13.0,N,N,N,N,N,N,N
1945,0.0,0.0,4679.0,25.0,22683.0,1.0,16.0,N,N,N,N,N,N,N
1946,799.0,-1201.0,23499.0,51.0,49830.0,2.0,12.0,Y,Y,Y,N,N,N,Y
1947,0.0,-600.0,-600.0,60.0,7650.0,2.0,3.0,N,N,N,N,N,N,N
1948,20.0,-780.0,-780.0,31.0,18813.0,3.0,14.0,N,Y,Y,N,N,N,N
1949,0.0,0.0,2000.0,33.0,45951.0,4.0,12.0,N,Y,Y,N,N,N,N
1950,3998.0,2998.0,8998.0,36.0,46422.0,3.0,13.0,N,Y,Y,N,N,N,N
1951,301.0,-799.0,-799.0,30.0,32784.0,2.0,13.0,N,Y,Y,N,N,N,N
1952,749.0,349.0,123802.0,39.0,35295.0,3.0,14.0,N,N,N,N,N,N,Y
1953,6000.0,-4000.0,-4000.0,57.0,92160.0,2.0,12.0,N,Y,Y,N,N,N,N
1954,3500.0,3500.0,3500.0,53.0,14760.0,3.0,12.0,N,Y,N,N,N,N,Y
1955,0.0,-3100.0,-3100.0,43.0,21216.0,7.0,10.0,N,Y,Y,N,N,N,N
1956,2721.0,2237.0,129325.0,45.0,37677.0,3.0,15.0,N,N,N,N,N,N,Y
1957,1500.0,-1504.0,46146.0,41.0,9345.0,1.0,16.0,Y,N,N,N,N,Y,Y
1958,9599.0,5599.0,49599.0,64.0,21372.0,3.0,12.0,N,Y,N,N,N,N,Y
1959,749.0,649.0,27982.0,26.0,15981.0,4.0,12.0,Y,N,N,N,N,N,Y
1960,199.0,199.0,249.0,44.0,22692.0,1.0,12.0,Y,N,N,N,N,N,N
1961,300.0,300.0,23103.0,42.0,36468.0,5.0,15.0,Y,N,N,N,N,N,Y
1962,42.0,-14958.0,-12078.0,25.0,19680.0,4.0,11.0,N,Y,N,N,N,N,Y
1963,20.0,20.0,20.0,33.0,21228.0,4.0,12.0,Y,Y,N,N,N,N,N
1964,20100.0,22100.0,77450.0,35.0,53010.0,2.0,18.0,N,N,N,N,N,Y,Y
1965,100.0,-1900.0,-1900.0,31.0,22011.0,7.0,9.0,N,Y,N,N,N,N,Y
1966,799.0,799.0,9260.0,37.0,13185.0,2.0,12.0,N,N,N,N,N,N,N
1967,750.0,-612.0,19.0,28.0,15045.0,3.0,13.0,N,N,N,N,N,N,N
1968,200.0,-300.0,170900.0,39.0,43230.0,3.0,12.0,N,Y,Y,N,N,N,Y
1969,20.0,20.0,20.0,30.0,10803.0,1.0,11.0,Y,N,N,N,N,N,N
1970,0.0,0.0,750.0,35.0,16917.0,6.0,12.0,N,N,N,N,N,N,N
1971,0.0,0.0,0.0,25.0,20400.0,1.0,12.0,N,N,N,N,N,N,N
1972,1500.0,-2500.0,22500.0,62.0,17805.0,3.0,12.0,N,Y,N,N,N,N,Y
1973,332.0,-1468.0,2632.0,25.0,10500.0,3.0,14.0,N,N,N,N,N,N,N
1974,83400.0,80400.0,83400.0,42.0,37200.0,3.0,12.0,N,Y,N,N,N,N,N
1975,4100.0,11100.0,76766.0,36.0,18750.0,1.0,15.0,N,N,N,N,N,Y,Y
1976,6200.0,5419.0,24419.0,46.0,39582.0,2.0,18.0,Y,N,N,N,N,N,Y
1977,0.0,0.0,0.0,46.0,11640.0,3.0,8.0,Y,N,N,N,N,N,N
1978,27050.0,30050.0,37050.0,46.0,38925.0,4.0,13.0,N,Y,Y,N,N,Y,Y
1979,3000.0,2800.0,2800.0,62.0,20526.0,3.0,8.0,N,Y,N,N,N,N,N
1980,4.0,-226.0,8774.0,43.0,10560.0,3.0,11.0,N,N,N,N,N,N,Y
1981,45250.0,47348.0,140823.0,49.0,45729.0,4.0,12.0,N,Y,Y,N,N,Y,Y
1982,1700.0,-800.0,4200.0,28.0,21600.0,4.0,12.0,N,Y,N,N,N,N,N
1983,43000.0,115500.0,719500.0,62.0,61680.0,2.0,12.0,N,Y,N,N,N,Y,Y
1984,500.0,500.0,1000.0,37.0,29430.0,1.0,12.0,N,N,N,N,N,N,N
1985,0.0,-1690.0,-1690.0,41.0,20592.0,3.0,14.0,N,N,N,N,N,N,N
1986,37649.0,-84151.0,-48188.0,58.0,13074.0,1.0,11.0,N,N,N,N,N,N,Y
1987,499.0,20999.0,23499.0,51.0,7470.0,1.0,12.0,N,N,N,N,N,Y,Y
1988,1509.0,13209.0,87609.0,46.0,73785.0,4.0,12.0,Y,Y,Y,N,N,Y,Y
1989,1400.0,1400.0,40400.0,27.0,86790.0,4.0,12.0,N,Y,Y,N,N,N,N
1990,100.0,-1400.0,-1400.0,48.0,19200.0,5.0,16.0,N,N,N,N,N,N,N
1991,105.0,-295.0,6704.0,36.0,32316.0,5.0,12.0,N,Y,N,N,N,N,N
1992,0.0,0.0,2280.0,34.0,11964.0,1.0,12.0,Y,N,N,N,N,N,N
1993,2400.0,2400.0,33900.0,40.0,21420.0,1.0,12.0,N,N,N,N,N,N,Y
1994,3499.0,12899.0,49599.0,42.0,58938.0,3.0,16.0,Y,Y,Y,N,N,Y,Y
1995,800.0,800.0,3300.0,31.0,28089.0,1.0,12.0,N,N,N,N,N,N,N
1996,1100.0,-2700.0,31800.0,30.0,45810.0,1.0,16.0,N,N,N,N,N,N,Y
1997,129.0,-6831.0,-3481.0,44.0,21288.0,3.0,12.0,N,N,N,N,N,N,N
1998,430.0,-12970.0,27030.0,44.0,35034.0,4.0,14.0,N,Y,Y,N,N,N,Y
1999,1400.0,-1300.0,120700.0,37.0,35700.0,5.0,12.0,N,Y,N,N,N,N,Y
2000,50.0,-65.0,-65.0,26.0,11232.0,2.0,15.0,N,N,N,N,N,N,N
2001,200.0,200.0,4200.0,63.0,17418.0,2.0,9.0,N,Y,Y,N,N,N,Y
2002,1584.0,384.0,9384.0,28.0,29421.0,2.0,14.0,N,Y,Y,N,N,N,N
2003,704.0,-1796.0,20204.0,44.0,51552.0,4.0,12.0,Y,Y,Y,N,N,N,Y
2004,100.0,100.0,1335.0,26.0,21216.0,1.0,16.0,Y,N,N,N,N,N,N
2005,80000.0,87600.0,248842.0,60.0,42288.0,1.0,12.0,N,N,N,N,N,Y,Y
2006,15.0,-2785.0,-2035.0,32.0,6312.0,1.0,11.0,N,N,N,N,N,N,N
2007,1100.0,-700.0,-700.0,35.0,43233.0,4.0,12.0,N,Y,Y,N,N,N,Y
2008,235.0,-2065.0,-2065.0,43.0,25068.0,4.0,14.0,Y,N,N,N,N,N,N
2009,3000.0,500.0,9575.0,33.0,30192.0,1.0,16.0,N,N,N,N,N,N,Y
2010,0.0,-1300.0,-1300.0,26.0,12240.0,6.0,4.0,N,Y,N,N,N,N,N
2011,4999.0,2899.0,35899.0,52.0,35340.0,2.0,11.0,N,Y,Y,N,N,N,Y
2012,655.0,9055.0,15055.0,39.0,34908.0,3.0,12.0,N,Y,Y,N,N,Y,N
2013,1300.0,1300.0,1300.0,50.0,16269.0,5.0,11.0,N,Y,N,N,N,N,N
2014,0.0,0.0,170.0,43.0,3420.0,2.0,9.0,N,N,N,N,N,N,N
2015,1500.0,-750.0,19250.0,31.0,31470.0,2.0,13.0,N,Y,Y,N,N,Y,Y
2016,4350.0,8750.0,167493.0,43.0,32106.0,2.0,12.0,N,N,N,N,N,Y,Y
2017,0.0,0.0,0.0,33.0,8670.0,2.0,13.0,N,Y,N,N,N,N,N
2018,1500.0,-4800.0,67200.0,35.0,47922.0,4.0,12.0,Y,Y,N,N,N,N,Y
2019,4645.0,2295.0,63595.0,54.0,20226.0,3.0,12.0,N,Y,Y,N,N,N,Y
2020,20.0,-180.0,1385.0,59.0,10788.0,1.0,10.0,Y,N,N,N,N,N,N
2021,8034.0,7234.0,32291.0,54.0,98784.0,3.0,12.0,N,Y,Y,N,N,N,Y
2022,0.0,-600.0,5149.0,29.0,7788.0,3.0,12.0,N,N,N,N,N,N,N
2023,0.0,-1538.0,2666.0,28.0,12636.0,2.0,14.0,N,N,N,N,N,N,Y
2024,0.0,5900.0,37161.0,42.0,41883.0,1.0,16.0,Y,N,N,N,N,Y,Y
2025,202699.0,219699.0,444699.0,59.0,144534.0,2.0,18.0,Y,Y,N,N,N,Y,Y
2026,1180.0,1180.0,96180.0,51.0,26262.0,4.0,12.0,N,Y,Y,N,N,N,Y
2027,0.0,0.0,4116.0,27.0,33864.0,1.0,15.0,N,N,N,N,N,N,Y
2028,1000.0,1000.0,1000.0,36.0,19791.0,1.0,11.0,Y,N,N,N,N,N,N
2029,0.0,-600.0,-600.0,26.0,12375.0,4.0,11.0,N,Y,N,N,N,N,N
2030,300.0,-2200.0,-2200.0,37.0,28050.0,6.0,13.0,N,Y,N,N,N,N,N
2031,3100.0,1600.0,31600.0,39.0,77919.0,6.0,17.0,N,Y,Y,N,N,N,Y
2032,13300.0,29200.0,69390.0,61.0,42744.0,3.0,12.0,N,Y,N,N,N,Y,Y
2033,2150.0,2150.0,72150.0,46.0,77235.0,5.0,12.0,Y,Y,Y,N,N,N,Y
2034,550.0,550.0,1800.0,48.0,20970.0,4.0,10.0,N,N,N,N,N,N,N
2035,21.0,-929.0,30621.0,40.0,30936.0,4.0,13.0,Y,N,N,N,N,N,Y
2036,14813.0,14813.0,28163.0,64.0,6450.0,3.0,11.0,N,N,N,N,N,N,Y
2037,0.0,0.0,40000.0,35.0,17244.0,6.0,15.0,Y,Y,Y,N,N,N,Y
2038,700.0,700.0,5700.0,34.0,34800.0,3.0,10.0,N,Y,Y,N,N,N,N
2039,12500.0,12400.0,69400.0,31.0,50388.0,2.0,15.0,N,Y,Y,N,N,N,Y
2040,1000.0,-9000.0,-9000.0,37.0,45426.0,4.0,15.0,N,Y,Y,N,N,N,N
2041,500.0,0.0,15000.0,40.0,53091.0,3.0,12.0,N,Y,Y,N,N,N,Y
2042,449.0,-51.0,-5850.0,51.0,24063.0,2.0,13.0,N,N,N,N,N,N,Y
2043,13100.0,11900.0,236086.0,55.0,56598.0,4.0,17.0,N,Y,Y,N,N,N,Y
2044,0.0,0.0,0.0,29.0,9900.0,3.0,1.0,N,N,N,N,N,N,N
2045,0.0,0.0,2666.0,55.0,4080.0,2.0,14.0,N,N,N,N,N,N,N
2046,1000.0,-1500.0,175.0,34.0,30255.0,4.0,14.0,N,N,N,N,N,N,N
2047,400.0,-100.0,6400.0,33.0,20250.0,1.0,12.0,N,N,N,N,N,N,N
2048,2399.0,8399.0,63399.0,42.0,47934.0,4.0,17.0,Y,Y,Y,N,N,Y,Y
2049,550.0,-2450.0,-2450.0,36.0,25812.0,3.0,16.0,N,Y,N,N,N,N,N
2050,27000.0,29000.0,34493.0,29.0,12690.0,1.0,18.0,N,N,N,N,N,Y,N
2051,500.0,-11700.0,-9711.0,37.0,56529.0,2.0,12.0,Y,Y,Y,N,N,N,Y
2052,0.0,0.0,30195.0,39.0,19635.0,5.0,12.0,N,Y,N,N,N,N,Y
2053,800.0,-7996.0,-7996.0,51.0,25200.0,2.0,14.0,N,Y,N,N,N,N,N
2054,14999.0,13349.0,71349.0,33.0,53700.0,4.0,12.0,N,Y,Y,N,N,N,N
2055,750.0,-750.0,105750.0,56.0,15006.0,3.0,12.0,N,N,N,N,N,N,Y
2056,1500.0,-17900.0,-14900.0,40.0,29190.0,5.0,17.0,N,N,N,N,N,N,Y
2057,400.0,400.0,400.0,61.0,10032.0,1.0,12.0,N,N,N,N,N,N,N
2058,17699.0,16199.0,36557.0,39.0,50250.0,4.0,18.0,N,N,N,N,N,N,Y
2059,1400.0,-1400.0,5933.0,52.0,28344.0,2.0,12.0,Y,N,N,N,N,N,N
